,AveExpr,Coef,t,P.value,P.value.adj,F,F.p.value,F.p.value.adj
RPUSD3,12.8793328986144,0.0703507294867993,0.333542610791704,0.742688083257778,0.866324927377039,0.111250673213746,0.742688083257778,0.866324927377039
RCC1,17.1168071748104,0.317571370087776,1.37346380857565,0.186950082678146,0.354137042171822,1.88640283346712,0.186950082678146,0.354137042171822
UHRF1,14.622783377788,0.350420161023152,0.584619069170233,0.566314471824863,0.733374502034771,0.34177945603747,0.566314471824863,0.733374502034771
RPL10,17.1974957036551,1.01987563025824,0.77049856116247,0.45134898439292,0.632344230517955,0.593668032753436,0.45134898439292,0.632344230517955
FCF1,14.5420700608835,-0.043589949755253,-0.146404500623674,0.885277621306435,0.957533447942617,0.0214342778028675,0.885277621306435,0.957533447942617
FKBP9,15.0674175890124,-0.985547152747358,-2.20600424511387,0.0411081178312247,0.123944572531562,4.8664547294604,0.0411081178312246,0.123944572531562
POLD1,16.5310803196336,1.21583046809749,1.3926345739642,0.181287068328711,0.346616989426039,1.93943105660046,0.181287068328711,0.346616989426039
RPP40,13.980549447323,0.229151034810917,0.56347955824603,0.580304638392207,0.74453055300654,0.317509212561141,0.580304638392207,0.74453055300654
TRIM29,16.3392994592667,0.0282281735980412,0.0981220549447884,0.922954765786554,0.976779321980756,0.00962793766658807,0.922954765786554,0.976779321980756
CSNK2B,16.3803772652427,0.359602691983042,1.07225429526033,0.298265815565673,0.481651691507362,1.14972927370422,0.298265815565673,0.481651691507362
POMP,12.5303703438585,0.216265394628458,0.305253981564368,0.763797320300152,0.880260994744996,0.0931799932608994,0.763797320300152,0.880260994744996
KIF23,13.9845487669801,-0.431178343071343,-1.80158899319743,0.0888653525922597,0.211113315050371,3.24572290041012,0.0888653525922597,0.211113315050371
LUC7L,14.3175181115724,0.374437180248114,1.600176938927,0.127456976124484,0.27131446643286,2.56056623587377,0.127456976124484,0.27131446643286
IRF3,14.6529282998396,0.727417316556195,1.76641161956857,0.0948794783776654,0.220936100873377,3.12021000974685,0.0948794783776654,0.220936100873377
HSBP1,15.0470629080192,-0.183198653592575,-0.296109906088495,0.770654235720802,0.884897394084378,0.0876810764837376,0.770654235720802,0.884897394084378
IFIT3,13.2768250356981,2.05611985485291,5.15204400377996,7.44691229059463e-05,0.00108760712829463,26.543557416885,7.44691229059463e-05,0.00108760712829463
CPNE2,13.2038011069797,-0.799523326878205,-2.53798915039721,0.0209638963083766,0.075133160657568,6.44138892753394,0.0209638963083766,0.075133160657568
UTP11,14.5088940317463,-0.281800572950962,-0.80245084081489,0.433125897233036,0.615063118123949,0.643927351924523,0.433125897233036,0.615063118123949
NAP1L1,17.6579697726596,-0.189653327264303,-0.207302672303398,0.838182363598381,0.926656138202592,0.0429743979441299,0.838182363598381,0.926656138202592
MAPK14,13.9714738019081,0.235866389363688,0.615089039114575,0.546463857407401,0.718456166212467,0.378334526038891,0.546463857407401,0.718456166212467
P4HA2,14.1559547685064,-0.991078026910278,-2.93090445325369,0.00916937782211807,0.0415228920921936,8.59020091410229,0.00916937782211807,0.0415228920921936
SF3A1,17.0960415792977,0.0882050507467582,0.455868783121308,0.65409064407879,0.800744145507875,0.207816347424502,0.65409064407879,0.800744145507875
UBE3C,15.3175421960587,-0.833789456443331,-2.06246369716397,0.0544334742564896,0.15049786241584,4.25375650211926,0.0544334742564897,0.15049786241584
PSMB1,17.9795262762363,-0.0357174302254037,-0.0875960551636544,0.931198848870347,0.979194231870197,0.00767306888023399,0.931198848870347,0.979194231870197
FRYL,13.7042753116546,0.667719506120541,2.95953383739475,0.0085792003866728,0.0393949311873321,8.7588405346845,0.0085792003866728,0.0393949311873321
COPS6,16.224899519901,0.111303140327134,0.316037819854146,0.755736661931899,0.875679940846017,0.0998799035781614,0.755736661931899,0.875679940846017
KPNA4,15.6307917237138,-0.212396704241447,-0.405716869134775,0.689900477963391,0.829141878254775,0.164606177900524,0.689900477963391,0.829141878254775
SACM1L,15.4122348303134,-0.48141491575892,-1.90349892446768,0.0735556618912811,0.185504334582958,3.62330815544963,0.0735556618912811,0.185504334582958
MTA2,16.2403200895432,0.894351026033604,3.30591162102746,0.00404871302303208,0.0224499115017406,10.9290516460444,0.00404871302303208,0.0224499115017406
IGBP1,15.3067598724278,0.307925960204686,0.602801581359893,0.554423634092662,0.723898291640733,0.363369746489987,0.554423634092662,0.723898291640733
DEK,17.4070754314371,0.0384723021890636,0.168097520829563,0.868434055014313,0.947934572613395,0.0282567765090455,0.868434055014313,0.947934572613395
PGAM5,17.0574520719728,-0.316332250279658,-1.1129691878161,0.280851126713073,0.462678469979671,1.23870041302803,0.280851126713073,0.462678469979671
AFG3L2,15.7552368820046,0.39777959167839,2.10000567185863,0.0505123802426401,0.142967694435509,4.4100238218384,0.0505123802426401,0.142967694435509
QKI,14.6664762798774,-1.24844591119547,-2.34585215176052,0.0310782880874414,0.100043252116532,5.50302231791946,0.0310782880874414,0.100043252116532
UBAC2,13.6340597637455,0.0563338679282701,0.238430306392961,0.814317046705142,0.913827773059316,0.0568490110066411,0.814317046705142,0.913827773059316
PARD3,14.5083822677658,1.35129409936614,1.33297031026597,0.199748266093326,0.368380338649781,1.77680984805055,0.199748266093326,0.368380338649781
PRPF31,15.3472237917323,0.0583555722527596,0.233239399861657,0.818281967515083,0.916581130932736,0.0544006176478257,0.818281967515083,0.916581130932736
CHD1L,13.2327401651198,-0.772459908556629,-3.00263521891208,0.00781950209098298,0.0366819084005173,9.01581825785121,0.00781950209098298,0.0366819084005173
WDR74,14.8294405895551,0.784193624645081,2.6265034700174,0.0174046423939822,0.0654278355156774,6.89852047801343,0.0174046423939822,0.0654278355156774
HACL1,13.0988663883664,0.724338066107379,2.24169008289005,0.0382817956495526,0.116976055697348,5.02517442772762,0.0382817956495526,0.116976055697348
RRM2,15.9698786264898,-1.58601627831525,-4.97175152994122,0.000109016913839103,0.00142952362608966,24.7183132754728,0.000109016913839103,0.00142952362608966
ARPC1A,15.6576373727217,0.870454410608138,2.14400235189775,0.0464470489138718,0.134834082727312,4.59674608494309,0.0464470489138718,0.134834082727312
PDXK,15.2755542732422,-1.16128399540652,-2.19839634842622,0.0417314081663848,0.125328500697529,4.83294650477372,0.0417314081663848,0.125328500697529
NHSL1,12.6344861331484,0.0917347235686297,0.288060627782595,0.776702626462295,0.888820777731408,0.0829789252785029,0.776702626462295,0.888820777731408
DHCR24,16.0817901955001,-1.47073875611324,-4.13447836402368,0.000664429429332957,0.00588258079002721,17.0939113425799,0.000664429429332955,0.00588258079002721
APOO,14.2780229187973,0.467957640369836,0.830162405391239,0.417701980412609,0.598977925987771,0.689169619324968,0.417701980412609,0.598977925987771
RBM5,13.8348362960125,0.877555837162276,4.46051511213843,0.000321891937083763,0.00333409072399972,19.8961950656153,0.000321891937083763,0.00333409072399972
LRRC8C,14.1463434479686,-0.217809806574079,-1.02257224944783,0.320439390729914,0.505658621631917,1.04565400534079,0.320439390729914,0.505658621631917
RPS25,20.0321031839547,-0.250792601735348,-0.889786544831183,0.385728337270967,0.56896479822199,0.791720095362615,0.385728337270967,0.56896479822199
MCU,14.2213015170176,1.78065026680416,3.67495730464062,0.00181881457668419,0.012131906041541,13.5053111909314,0.00181881457668419,0.012131906041541
LPCAT2,14.3641150544121,-1.78543225153702,-6.23537857432318,7.93733929265918e-06,0.000234039500695353,38.8799459651286,7.93733929265918e-06,0.000234039500695353
ILF3,18.1631851011573,0.195047217673132,1.20181789827721,0.245446425101588,0.422553528534643,1.44436626061944,0.245446425101588,0.422553528534643
FLII,16.2297134506496,0.198592770922698,0.64231468261572,0.529049114659104,0.702026394910194,0.412568151503732,0.529049114659104,0.702026394910194
CHEK1,14.1471402986542,0.290477374735602,0.631549708457645,0.535898003903386,0.708480134295136,0.398855034252937,0.535898003903386,0.708480134295136
TFG,17.2962253348137,0.69842220342008,0.993466305684904,0.334110324667816,0.518550848723333,0.986975300531211,0.334110324667816,0.518550848723333
ATAD2,13.2764655729461,0.814696035373641,1.92223258938178,0.0711205541988298,0.181007788475473,3.69497812768138,0.0711205541988298,0.181007788475473
CDK13,11.8972971766183,-1.42519448382479,-3.60403866054534,0.00212477906565613,0.0137505132280026,12.9890946667054,0.00212477906565613,0.0137505132280026
MYL6,19.9742453596128,-0.190755687326277,-0.799313119090839,0.43482480549102,0.616629216075258,0.638901462350726,0.43482480549102,0.616629216075258
POLR2H,15.2651133917815,0.0374817455519096,0.048927233514832,0.961535015580867,0.987871650064642,0.0023938741794149,0.961535015580867,0.987871650064642
QRICH1,13.9797755148485,0.443842522883129,1.61471015903203,0.12425904300555,0.267354943520985,2.60728889768124,0.12425904300555,0.267354943520985
PPP5C,15.2498531128483,0.615242147638536,2.07611792959253,0.0529329955266679,0.14768922490308,4.31026565757555,0.0529329955266679,0.14768922490308
GHDC,14.0862795662595,-0.460396437990596,-1.2349655391136,0.23327481475287,0.408210498951081,1.52513988279814,0.23327481475287,0.408210498951081
TSR1,14.6316176152203,0.365092375432884,0.915411730404352,0.372499165870936,0.55785546543501,0.83797863616189,0.372499165870936,0.55785546543501
SRP72,16.4111855074604,0.120343774070832,0.481351104381936,0.636230988393495,0.787564424681344,0.23169888568971,0.636230988393495,0.787564424681344
ASPH,16.2787992423159,-0.370483004854304,-1.2275120930642,0.235975057130054,0.411638053569047,1.50678593861885,0.235975057130054,0.411638053569047
RPS9,20.105754443713,0.130211097197449,0.472902618717026,0.642165732181709,0.791472770022639,0.223636886789421,0.642165732181709,0.791472770022639
APOOL,14.8831763184295,-0.556171838545746,-2.31416160264928,0.0330415110926455,0.104346011010656,5.35534392317627,0.0330415110926455,0.104346011010656
NDUFAF1,13.4206396780677,0.119135362812626,0.334433971908593,0.742053000728066,0.866268167021653,0.111846081566558,0.742053000728066,0.866268167021653
EPN1,14.910605136592,-0.921274141263694,-2.60256547671303,0.0183497872011737,0.0676572227727407,6.77334706057851,0.0183497872011737,0.0676572227727407
TXNDC9,14.8610704017828,-0.249975760120597,-0.944962376199388,0.357543838866045,0.542285676677219,0.892953892432394,0.357543838866045,0.542285676677219
CYP20A1,14.1095384912385,-0.699667351209703,-3.27667344813641,0.00431553385691853,0.0236407973126809,10.7365888857221,0.00431553385691852,0.0236407973126808
AARS1,17.2658076703893,-0.561215935853596,-3.07838488430529,0.00663995051665262,0.0324908842127292,9.47645349591927,0.00663995051665262,0.0324908842127292
GPD2,16.110060763861,0.864812019633245,3.65308797263155,0.00189087791963108,0.0125455857722137,13.3450517357853,0.00189087791963108,0.0125455857722137
PTPRK,13.4053994503204,0.980124316147492,1.87665893258671,0.0774541604806369,0.192081966408598,3.52184874925749,0.0774541604806369,0.192081966408598
RBM15,15.8947524223431,0.215404392072962,0.311618823823034,0.759036317214792,0.877080935120542,0.0971062913608508,0.759036317214792,0.877080935120542
VTI1B,14.8581589530734,1.49792657454364,1.71155992999149,0.104759165279186,0.236074330056298,2.92943739395248,0.104759165279186,0.236074330056298
WDR13,13.5416922739003,-0.185417842844778,-0.567873062093274,0.577379122988597,0.741920292811479,0.322479814651192,0.577379122988597,0.741920292811479
NIF3L1,14.7401802017833,-0.316289208083999,-0.501974002143387,0.621983898831983,0.774727389320515,0.25197789882785,0.621983898831983,0.774727389320515
NAA15,16.0119589462897,-0.548425072397251,-2.883323976087,0.0101012088926059,0.044156061181275,8.31355715107812,0.0101012088926059,0.044156061181275
YARS1,17.6755651591407,-0.397079975370829,-1.8800052274809,0.0768612946580093,0.191044292592743,3.53441965535552,0.0768612946580093,0.191044292592743
HELLS,14.6897244681315,-0.145943184923294,-0.360847108124967,0.722561286192216,0.853052958485989,0.130210635442152,0.722561286192216,0.853052958485989
URGCP,13.7779565209365,-0.349406546024657,-0.407805174890001,0.688394990524213,0.828236713793539,0.166305060667065,0.688394990524213,0.828236713793539
MTMR9,12.6053715260386,1.17227740861618,1.97422923332722,0.0644616235573307,0.168172465426853,3.89758106572379,0.0644616235573307,0.168172465426853
PYGL,15.9576835554641,0.125003160409854,0.340020641054378,0.737914713476432,0.864389662023037,0.11561403634303,0.737914713476432,0.864389662023037
UBR7,13.7789402977321,0.711925531537576,1.79085147525941,0.0907453256541946,0.214005060437842,3.20714900643881,0.0907453256541946,0.214005060437842
EARS2,13.875930646209,-0.436147886764617,-1.70750538475284,0.105407371276233,0.23710726109683,2.91557463895994,0.105407371276233,0.23710726109683
SLC9A7,13.6531871812602,-0.399324653719237,-1.36974792036588,0.188099014628683,0.355155962617121,1.87620936534664,0.188099014628683,0.355155962617121
TFAM,16.6034383174753,0.0907713128967096,0.364033737698096,0.720194030113273,0.851486459603001,0.132520562182446,0.720194030113273,0.851486459603001
GLRX3,17.7432154111437,-0.984000493744283,-4.03248712974142,0.000820914027254611,0.00683547746694006,16.2609524515302,0.000820914027254611,0.00683547746694006
NDUFB9,14.0235580587067,-0.560826282961443,-1.77111555578064,0.0940432961205638,0.21944899926125,3.13685031192816,0.0940432961205638,0.21944899926125
HTATSF1,15.5440671327924,-0.477087838737754,-1.06555954154889,0.301198863565774,0.483933296483555,1.13541713658587,0.301198863565774,0.483933296483555
RTCB,16.9764623380555,0.12309406841176,0.512830887419597,0.61448240619369,0.770511097652063,0.262995519091571,0.61448240619369,0.770511097652063
GSN,17.8063177525486,-0.765651573185572,-3.82404909064377,0.00129816609199536,0.00953770264060121,14.6233514476534,0.00129816609199536,0.00953770264060121
PPP3R1,15.3394755517907,0.379717349418545,0.6869997812389,0.501145343230461,0.678417711507713,0.471968699422297,0.501145343230461,0.678417711507713
TRIOBP,13.2458612971805,-0.171340315355305,-0.870508624223515,0.395807398462789,0.578710495381941,0.757785264847517,0.395807398462789,0.578710495381941
NOL9,13.9893720373842,0.541170999473874,1.72523788825534,0.102179974133269,0.232252570868885,2.97644577107176,0.102179974133269,0.232252570868885
INTS2,12.8088770747602,-0.297434008597262,-1.3733254736275,0.186992297287684,0.354137042171822,1.88602285651419,0.186992297287684,0.354137042171822
PBDC1,16.4997516071145,-0.26843895707805,-0.518041332168429,0.610959619598056,0.767694733277638,0.268366821834841,0.610959619598056,0.767694733277638
APEX1,17.6006136268593,0.274419602382551,0.97013512667043,0.345263141150853,0.530386866478937,0.941162163999851,0.345263141150853,0.530386866478937
EXOSC4,14.7593033678001,0.991472229155745,2.51672044216049,0.0219235871316507,0.0774612739106981,6.33388178398847,0.0219235871316507,0.0774612739106981
PLAA,14.9944452905703,1.07878457391523,5.16005609038304,7.17432726877518e-05,0.00106044198327813,26.6261788558991,7.17432726877518e-05,0.00106044198327813
MGMT,14.0058278997876,0.611189645274333,1.77426277695337,0.0935338470025878,0.218362196086415,3.1480084016823,0.0935338470025878,0.218362196086415
SBNO1,13.3846393487465,-0.821059019272605,-2.81322311924732,0.0117383124347134,0.0493226315591492,7.91422431866761,0.0117383124347134,0.0493226315591492
SMNDC1,15.6539218965324,0.730454931170526,3.74079721854762,0.00155911151729559,0.0108486366858061,13.9935638302936,0.00155911151729559,0.0108486366858061
EIF2A,16.2628630189263,0.583276500381681,2.43321522797039,0.0259454648322346,0.0879225210644747,5.92053634562699,0.0259454648322346,0.0879225210644747
OLA1,17.8925283011494,0.382566021589263,0.948026777797217,0.356108971353764,0.540766085374894,0.898754771420574,0.356108971353764,0.540766085374894
PALS2,14.2930906852121,0.181346529177027,1.02775462534614,0.318062656419092,0.503351506125295,1.05627956992038,0.318062656419092,0.503351506125295
NUDT9,13.4941313828101,-0.381153137241748,-1.2777407358848,0.218053372090537,0.391322166439516,1.63262138813943,0.218053372090537,0.391322166439516
