"Genes","BxPC3_B1","PanC1_A1","BxPC3_B2","PanC1_D1","PanC1_B2","PanC1_C2","BxPC3_C2","BxPC3_A2","BxPC3_A1","PanC1_D2","PanC1_B1","PanC1_C1","PanC1_A2","BxPC3_D1","BxPC3_D2","BxPC3_C1"
"TRA2A",16.5661417493334,14.8204468433447,16.4518620269335,16.6211221619187,10.2861206435507,14.6115755725518,12.2345487840578,15.6177554871036,14.949323524531,13.6595569394218,16.4781061527088,16.3464787909791,16.4753374864088,16.5454678712999,15.2921697530165,15.9415676234523
"IFI16",16.3721638554959,16.712567639838,17.0753913499232,16.712567639838,16.712567639838,16.712567639838,16.9927713241687,15.8308366212082,16.866567231056,16.712567639838,16.712567639838,16.712567639838,16.712567639838,16.4199417192299,16.8010324445114,17.1733270696689
"SLIRP",17.6667085561251,15.0161982121527,15.8729358949748,18.2829654904358,18.2459514678723,17.407697135628,17.9271604652405,17.9926940453911,17.6289051952205,17.3887405410632,17.7291371753347,18.0540915395945,17.2464794266219,17.7427204251139,17.7287027665163,16.1793389199304
"PSIP1",15.1690426696706,14.4428067789993,15.392068997786,13.2860986213935,13.4459326854303,13.8518347242826,15.4466832168752,15.0527364695305,15.2957452774455,15.5150263857844,14.2361528204697,13.6393579679279,12.9852914039786,15.4904693486303,14.8488941269301,15.6455298180802
"GEMIN5",16.3302739593932,15.0719824622952,15.9750828941185,16.1306390183256,15.5923752523301,16.0220757967867,15.3460608900541,16.3235135597208,15.254975596507,15.8723590379323,14.8983643530796,15.2123507107628,14.8186965179273,16.1472575840222,15.7451866302699,14.5510336820931
"ECPAS",16.1975615171916,15.1217885044074,16.188797038518,14.7888966282972,15.0597484069825,15.2927160631052,16.0945760670223,15.5405989125453,15.2580518979087,15.5629072907184,15.4853710897131,14.7811960919274,15.9808059640948,16.0995601138562,16.1011707925847,16.0729974103177
"DNAJC13",14.5186093750448,14.8128882356344,15.3170714720888,15.6318817600685,14.4799391392187,14.0551387253798,14.8962458778501,16.3020745334353,14.62909056185,14.4639988509065,15.0762961222185,14.3211737802735,15.0414863202389,15.0887051057987,14.5777601643884,15.553915304314
"WRNIP1",15.0101199213558,14.7966426406352,14.8335366643429,13.4048079945244,14.4569058408025,15.3705210929143,13.9085402854653,14.8100687861251,14.7913808960132,14.6543888367754,15.3357220339008,14.3458452980354,15.1924754550866,15.232232401114,14.9217498661996,15.0329895821015
"ORC3",18.3602093052024,13.3173639548864,13.9029968103347,18.2658751046366,12.6006286578049,13.4259010854174,14.0150808032123,14.9010508429248,14.4584083043621,17.0624631876612,18.2168559203794,13.0721924872462,13.3054304273118,14.3479837137009,15.0431326861997,14.9873662931097
"MTX2",15.0687588051468,14.8634569194102,14.1808398135055,14.7424163200117,14.7377499076731,14.8678915481269,14.0710134237251,14.5408154793513,14.7108915615157,14.8412727858385,15.0924701531914,14.4587106094732,15.7237548791653,14.6644377591284,15.0825185609111,14.8937990749743
"FBL",18.2583528597588,19.0093432928145,17.2835918122292,18.0409383062706,18.141442529985,17.7797934621475,18.8211199051594,15.9773445378326,18.7168930550554,16.7982489509279,16.9640217946799,17.5792107578992,17.9884259968102,17.3408672960854,18.267782117551,18.1816742905555
"AK4",15.8699703224226,14.5491985523894,16.1284334872508,12.1485513487543,11.6882185420135,12.4648354752119,16.0331548124235,15.7734312739781,14.6942570339196,13.8726226875393,11.3482569523582,13.9777696530778,12.800271427382,16.1812208508187,15.4240464351951,15.5830648330667
"UFSP2",14.0016644700608,14.1619816704767,14.5457577057785,14.7602652379004,13.6483172102304,13.9119802730142,14.3263759158297,14.4735533009618,15.0591599579338,15.2559181300792,13.395840325729,12.6360451049868,13.9684362241118,14.1947713136298,13.7392566265904,13.834626986912
"PDCD6IP",17.9194021242921,17.0000277183933,17.9868656725722,17.4485262603571,16.814342635373,16.4245583324464,17.6205547880202,18.0832101160834,18.5002994250627,17.0967381039652,17.0608006498791,17.1399737314881,17.2338370942052,17.1458669627007,17.2718863933027,17.0240239977618
"SMU1",15.6369520411087,15.4106214296759,16.183042221044,15.5401795871312,15.4016814887383,15.2529389941411,14.7450610018792,16.1918715856027,14.8494656227066,15.9039659414109,15.5106175178235,15.6858287921027,16.2187641839274,16.249269340567,16.0020892505607,15.8341823290909
"FLNC",16.9317552153331,16.594732986581,13.1324359397782,14.2418204040826,13.7573536697778,14.458183456878,13.6429464689482,14.6608343389433,13.4147856408929,13.6149067386408,18.5446308125513,16.1809847964888,16.4496648037096,12.0819865052722,10.5695487997822,13.2239926614807
"CC2D1B",12.8756768442656,14.6700545821863,13.454454269151,14.2197150469488,14.4873345702423,14.0700843474004,13.3068670096519,13.3779747487159,13.1691163801212,14.3489454240077,14.5377346506122,14.5186852966923,14.3859834725593,12.0465330936205,13.2193999048314,11.9906832212963
"RAN",20.0793486333694,20.0817692427049,19.9686937167355,21.4984830563065,20.6842188953928,21.1506247769369,21.3821379769158,19.9911206575265,21.8057773271086,20.4368963076596,19.0684343850194,21.2518621177815,21.4973696099141,21.457363832729,21.552753738762,21.4788684467585
"COL18A1",16.2907281440411,14.0778320423879,16.2907281440411,16.0006772166008,17.2559041937003,16.812548214982,16.2907281440411,16.2907281440411,16.2907281440411,16.619747957255,17.0865598823139,15.645322791543,16.8371874746404,16.2907281440411,16.2907281440411,16.2907281440411
"CBL",14.1742944210179,15.3846892620134,13.7748750149906,15.4161915784187,15.5617386349337,15.4998450831406,14.4604330213136,14.1471184021707,13.5343976482938,16.0153036787523,15.0713710392977,15.1090998862242,14.7405978398769,13.6357622024395,13.7678564604342,14.0786105812149
"PITRM1",17.6551847099677,14.902195204589,14.8413334862211,15.4823401861042,16.3690558153255,16.6058291945201,15.4435256243655,14.8035375199834,14.7951019095351,15.5006895312534,16.3013133306426,15.2339091389916,16.1058540117115,15.1525206339659,14.8258651361402,16.0883928199782
"BASP1",14.3862651986669,17.5905232473579,15.6830750247681,17.3279547908277,17.5592081987268,18.1011939601726,15.4286586415826,16.6429364336231,16.3450347589171,17.3529447573687,17.7379522306646,16.9003607714258,16.7514908009217,14.8449067467381,14.6345946662667,16.6098936913067
"DNAJC16",13.500758961764,13.7685287967827,14.0341044987806,12.6744429082615,14.7781065299647,13.8198295521575,12.8910917688568,13.1646686435617,13.3232792928508,13.2477718047213,13.691715897543,12.3308041116398,13.5101040694615,13.7406133460362,11.1619094289275,12.5488950209505
"EPRS1",17.1460390326727,18.2050918634904,16.7736809890478,16.8730215884267,18.027079860483,18.1668597196758,17.161398153301,17.3375932633842,16.7948758101717,17.6057598996505,17.5813982000384,18.0198980406569,18.0212927274825,17.4977055694099,17.3901860400321,17.1295314836986
"SMC3",16.423002456984,15.455373077727,16.6074601200459,15.5837181912118,15.5545750160717,15.2308480767109,16.6796680680466,16.1471384292638,16.7313166124838,16.0220588815451,15.2227839032177,15.3160822697482,15.3084240147109,16.4671055725171,16.3991430744676,16.3534497651231
"PRRC2C",14.324144806684,14.2465736974333,14.35728244041,14.6602049382452,14.5816884090643,15.0674192370546,14.595896773087,15.9883223192998,15.5172125785968,14.3209361062616,14.5493682764625,15.0898745571195,14.8695826471089,14.3427479800542,14.3179645668859,14.5768090619597
"LNPK",14.3181077741023,15.7804471023763,11.6390120196232,15.5633199280058,15.2487413596927,15.1599936811423,14.0868279088004,14.2604406539818,14.4589150859007,14.5132438879333,15.3907259002191,15.6154828533876,14.5497355482218,15.4827604336354,13.4425429759398,15.0724939477448
"IGFBP6",13.2650371679369,12.4914386250765,12.8227616379739,12.4914386250765,12.4914386250765,12.4914386250765,13.2130552204268,12.4914386250765,12.2645141865771,12.4914386250765,12.4914386250765,12.4914386250765,12.4914386250765,11.2445291327782,11.4731748218555,13.3791275009804
"MKI67",15.8342859112288,16.144289054665,15.9795979836166,16.5910477588137,16.7354285780329,15.7831346978864,15.8364675574294,16.42535940906,16.7941511503664,15.7608389983037,16.5659617461413,15.589621940213,15.8392569984754,16.2773083297564,16.2000511514141,16.2493280917805
"HSD17B12",17.7299576907261,17.1732815118692,17.6895902184809,17.0375470158794,17.2479921948927,17.0216231834128,18.0986170496988,18.1151287135575,15.2853180907169,16.8624163546935,17.4023717775499,17.3632372379355,16.8471955915292,17.804478271777,17.8096803452428,17.9455347280459
"RNH1",18.1026058691742,18.5655676696405,17.8966177963406,19.0702818949994,19.7409342636264,19.3817712970179,18.1279797817179,18.4145136092455,18.0003708731988,19.4632848831407,18.7483260055027,19.2726899370064,19.0116706217127,17.6861464170863,17.7021676733684,18.0307702154496
"CAT",16.195388356141,17.5660309318821,16.5119043152227,17.8666457187748,17.6411443886912,17.8763630724799,16.4667312173091,17.1916811794633,17.0788085661585,17.834024819795,18.0173526200589,18.4505457704951,17.6977649430181,15.6920008684779,16.0127776348482,17.2772556274855
"PIGO",10.4453244059628,11.9263373825227,11.3574073629249,10.6135087382397,12.9191034564052,13.2630122652603,11.5910529101322,11.5111133488879,11.5055828288809,13.1423296235155,12.1564027658773,12.3523372578345,11.3028465339103,11.3522602027372,10.1760049574744,11.5803923668281
"NUP214",16.6249339244209,15.8257331029667,15.8552492902893,16.7798805578101,15.0605076271063,16.3837525349608,17.2568868744865,15.4162931854542,15.865072186049,15.717608473078,16.7401105972929,15.5748500915177,16.4151338339943,16.7596044088717,16.6675687234573,17.0732250017098
"ACTN1",19.0571354896097,18.5539076898803,18.5599261554438,18.6940758616788,18.5543683330567,17.8664610418758,18.8922584472702,19.5529583039837,19.6630311722902,17.5289855726233,18.3644520045971,18.4401724988122,18.5942622174064,18.2098698977567,18.5663110520689,19.386540693238
"NCEH1",17.1482875934758,17.3429667035314,15.0671888920637,17.3831361648853,17.9655564891584,17.7273466095192,17.0195307668619,15.7147535540468,17.46454062563,17.9339556223798,15.6524415646129,16.0868184094555,17.5445450404859,15.120602974433,14.9617316236897,17.223517482232
"ADSL",17.5200885226363,17.7160725446405,15.1901515613425,16.7619412122599,16.5912164502078,17.3938596340438,16.653810060542,16.6160566425948,16.4302928552081,16.8450586150565,17.3313526326408,16.8231707684792,17.3529495973667,17.2940894469235,16.1200340942638,16.6589602695301
"PSMB9",14.0274186270131,14.3098437141398,14.1838304610506,13.8747714885162,14.5693772105591,14.1747201356896,14.7112003955965,14.142904576229,14.096869940409,14.6652429717482,14.5317860174733,14.8767680118951,14.4886972048307,13.8282599409519,11.6510710324955,14.0901170543046
"TCP1",18.9626053516091,19.4608291518378,19.466670632905,19.1428499380603,19.4993905469863,18.86773835071,19.6823752141984,20.0443755334729,20.2358565735091,19.3554237591235,19.3400370703679,19.0964583354674,19.038344203023,18.9866585072644,19.5565182994648,19.4565743408309
"DIAPH1",16.4304950603955,16.3957328072129,16.7740098108735,16.1170098719791,16.4228764643791,15.3396845049637,15.6895478508282,16.5864058530106,17.0641945095774,15.7011329765042,16.1137036187677,15.3715954716913,15.4393414864857,16.2117935648873,15.8316424176748,16.8708287189813
"GALM",13.1999405809581,14.6942425111223,12.7552445412423,14.701574816373,14.4729844525515,15.4160949279019,13.5325536330749,13.3556644567672,13.0842953032409,14.4266484723171,14.3324180581234,14.6150055513252,12.7181533550963,12.3755642502956,13.5619869499541,13.3904406187758
"KIFC1",14.3136983721102,15.045474962338,14.4973086914756,14.7289046244158,14.0930027597171,14.4134599679174,14.3138008350248,14.4010371995681,14.4140918731964,14.4170688019082,14.0351694199031,14.8565694175574,14.0476705625811,14.3344665290442,14.5813462807816,14.77915972098
"MYOF",17.8057865631124,18.3091700216554,17.9533279826829,18.4092723259848,18.6810571719171,17.919843455495,18.1944538465258,17.9942892008491,17.6386906632279,18.08971758655,18.208745307224,17.9887590145624,18.1060037370645,17.6993206460557,17.835414252443,17.7418029201041
"ATP5PO",17.4205341422437,17.6204137925005,17.7143876180853,18.0235051754466,17.9107208620118,17.9181447288705,17.8658214800509,17.7195038077265,17.3760925749289,17.949798975944,17.039393383354,18.1791108574449,17.788895431504,17.733753145965,17.6361368237793,17.9826987316825
"DSP",18.6173707199073,13.2310581932983,18.1277546675813,12.805087225136,12.7108808566175,12.3520574030775,18.1171828060672,17.4401140592441,17.5398447398529,12.8257285954549,12.9050844930761,13.8486931463081,13.7954691345154,17.6901243572701,17.8742946553823,18.9494906549343
"CSDE1",16.0847940038672,16.0705828466987,16.2656141454301,16.4119216867405,16.5013690357711,16.5798574123035,16.4813878099628,16.0441376846994,17.1197862754392,16.1534389045396,16.7708568713263,16.2864250087163,16.3224467109407,16.5240065428258,16.8846529544567,16.7415267321512
"TIPRL",14.6256147509594,15.523555357625,16.2645981898003,16.3737184314878,15.6824548644177,14.71651487029,14.6458997669213,15.3472376013814,14.1358995028386,15.4751143284108,15.6162907557627,16.449536540843,16.5030536726361,14.3247621300731,14.8539444022718,15.8792286458015
"HERC4",16.1615848788468,16.9466474669094,16.0383352214624,15.708480573996,15.7143155702468,16.7918063085328,15.7750905075652,15.3916541231854,15.8747166966277,14.4504648816559,16.836434283775,16.414206142117,16.9016172322256,14.7745345207994,13.4777938509202,15.2082883506821
"HP1BP3",16.0178769231887,16.6429307607624,16.0346571354438,17.073878001527,16.785045439642,16.5941540014545,16.5759555243729,16.1049489791518,15.4939650173731,15.8707619025813,16.396185636923,16.6602820419482,16.3094317646844,16.4058283656621,16.0982481518632,14.8943894076048
"RPS19",19.6427926658709,19.5536667822288,19.3933991308295,18.7358333799103,20.160820192205,20.1096828556389,19.844182916868,20.698741605829,19.8544561768991,20.3784915539912,19.4647850775944,19.6930420971746,20.1674864284043,19.6942528983389,19.7729708308879,16.1571443376397
"ABCB7",15.4057574039132,14.9493742888099,14.5365001305536,14.5429620973812,15.0034719560635,14.9799271261424,15.3126205348586,13.8780999045496,15.2284814304145,14.8094369928499,14.8421698570384,14.8128242425943,13.7729893930893,15.0642642477287,15.3895066298917,15.8596517157778
"MINPP1",15.0433066318008,14.6446076303056,14.3656000096148,14.7098816891866,14.9811843597813,14.3649756972678,13.2824536124249,13.4755439243683,15.2362414523175,15.3564134825883,14.7587454823043,13.9992369142698,14.6329630121922,14.512943163756,14.3729038966228,14.108585440989
"CDC123",13.9520734270034,14.0402925310963,14.8093764723255,14.0445981211266,14.196768994062,14.3283141999735,15.3076686965941,15.1208922959955,15.05557533264,14.1659063761012,12.9636726581516,12.954142288641,14.2127605422471,14.8728990064814,14.1285195707803,12.6123904547309
"KMT2A",12.9959966099597,14.0446281715685,11.7885845530544,13.4580014841503,14.2707576561746,13.475136500029,13.7554806191262,13.2175573279298,13.72469731057,13.3255118909176,13.4270666005046,13.4259149954629,13.1667453041966,13.0860773602901,12.8045736020882,12.6721755708521
"PEPD",16.6888979264244,17.1223473745016,16.7900111748434,17.0009597852825,16.9189316089952,16.767490802756,16.3282967946057,16.8878203648867,16.2324556783747,16.4567971450694,16.7499994265122,16.919214675245,16.8205757676737,15.9098725763323,16.3013452492755,16.4473253756967
"LMAN1",17.3029582886871,16.8519167588107,17.2097016325751,16.042192964447,16.5613896132239,16.9711212391787,17.2062235063183,16.487069615955,17.1847186927214,16.4377557293098,16.3725546566889,17.1786474988966,17.1816006209479,16.3605459386208,17.1488551570122,17.3832528559453
"ARHGEF18",14.1112128776765,13.8811279816646,13.4134422610784,14.1479064633382,13.712572355875,13.5353665156746,14.5416722313826,14.3978764983543,13.8120380561499,14.6254874757151,13.7595750865878,15.4640052678795,13.9747871927618,13.0456619395219,13.1636801029129,15.2829404702576
"PPA1",18.7470458314822,19.0962541662091,18.2361458591299,18.8038296439153,18.8815577775007,18.8100978003312,16.2509897250935,19.0334141549855,16.95382992443,18.021651980903,18.8892908638537,18.9511470832019,18.2755086676267,17.8844567831528,17.9255346638515,18.8891649459732
"DDB1",17.7094550034854,16.7798889627369,17.7065583280362,16.8914146823775,16.9713644609447,16.799565266413,17.7345713534163,17.6049884859523,17.8285955667813,16.8914333208059,16.977843183666,16.8215885971002,16.8086790370475,17.408766971817,17.7345091782662,17.7196135842946
"PA2G4",19.2599189350708,19.5235747639808,19.2202001223419,19.2733809548063,18.5424028699736,19.0703354616901,18.5506268468146,18.5629043870653,18.9232347367322,19.2159706255746,19.1774949789738,19.0200063579726,19.3214291774935,19.2352098498418,19.6423244557222,18.9861784610218
"VAPB",17.0155768024084,16.4247832907078,17.4885302407674,15.2481041998984,16.5272311359298,15.0720385941745,17.5882378645718,17.0505882991661,16.2446667351076,16.3791191039098,16.4452140927262,16.4894635270514,16.5792040155485,16.0320470248195,15.3998482301464,16.0898004400234
"SURF4",13.8366426365376,16.021337574592,17.7794782622435,16.2732098066889,16.7636735484441,16.4243130273328,16.4120159234337,14.6644548049776,13.6151808266462,17.3971778455942,16.6077555419066,17.6635923435616,16.7188846791898,13.2216836307665,16.6703960739284,15.8101316410432
"SNX6",15.9735519825446,15.8961976691299,16.3846441490846,16.0952893914769,16.056754166789,16.0356556707866,15.8880100352582,16.2903908503663,16.2982316582187,16.3440373786453,15.9892340691088,16.0442222803678,15.5775493859428,16.1549480712059,16.1343667274061,15.9514424681586
"TXNL1",16.233115989084,16.9948387323433,16.1247996482483,16.7736954339057,16.3994466751258,16.7059578864072,15.0401285322197,16.6087845373666,15.4544437120618,16.6168788888808,16.8900196050027,17.4236512518109,17.4949904495143,15.6123193697522,15.9376146670744,14.7870733036776
"CYFIP1",17.2045866576607,16.9080024268833,16.2559193142637,16.9026703466636,16.1310293711686,15.8652161134854,15.9905470517093,14.7151183635433,15.8559267005692,15.9248965771124,15.9864612001342,17.0518377059677,17.1465957656981,15.627238401868,16.6572937865351,16.74226170677
"RHOT1",13.7307120677185,13.8874797818653,13.462803262622,13.0846978464366,13.4300779594857,14.9760582285495,13.9597435989932,13.8579226441931,13.8703281866757,14.3643631232425,14.4119659965381,14.7236273982366,16.4254888051714,13.018963803683,12.2438345575951,14.1053912349856
"VPS11",13.3585284915593,15.2113162006773,12.6294216634906,14.0396208768408,15.5930955696241,13.8051460579822,13.6773012002771,14.440334342871,13.602632268024,14.2022765120307,14.134610292534,14.3357120687559,14.4583872685408,13.9402056142683,14.8407771671421,13.3684079775664
"ADD1",15.180897373997,14.043579761751,15.2128530968295,13.9062763589456,13.819592623503,13.9959992274276,14.5642996474608,15.4842849631494,15.4377908524354,13.429612365314,13.8609288359631,13.6799271266472,13.390757021434,14.171270833163,14.6765138733639,14.5398994224268
